record_id,event_date,asset_id,business_key,event_type,numeric_value,source_medium,schema_version,required_value_valid
REC-20260301-COMMERCE_ORDERS-005,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-005,standard,180.93,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-006,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-006,standard,226.6,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-007,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-007,standard,466.19,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-008,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-008,standard,77.56,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-009,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-009,standard,376.88,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-010,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-010,standard,477.25,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-011,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-011,standard,79.99,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-012,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-012,standard,398.31,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-013,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-013,standard,334.97,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-014,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-014,standard,450.05,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-015,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-015,standard,311.94,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-016,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-016,standard,29.68,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-017,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-017,standard,414.95,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-018,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-018,standard,280.84,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-019,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-019,standard,274.94,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-020,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-020,standard,24.58,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-021,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-021,standard,498.35,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-022,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-022,standard,47.57,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-023,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-023,standard,395.11,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-024,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-024,standard,463.95,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-025,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-025,standard,41.21,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-026,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-026,standard,152.97,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-027,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-027,standard,104.03,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-028,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-028,standard,110.3,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-029,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-029,standard,372.17,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-030,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-030,standard,186.58,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-031,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-031,standard,94.41,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-032,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-032,standard,270.64,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-033,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-033,standard,65.39,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-034,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-034,standard,314.86,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-035,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-035,standard,338.77,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-036,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-036,standard,155.01,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-037,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-037,standard,331.35,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-038,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-038,standard,318.19,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-039,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-039,standard,50.55,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-040,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-040,standard,121.74,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-041,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-041,standard,48.46,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-042,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-042,standard,497.31,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-043,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-043,standard,76.84,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-044,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-044,standard,57.13,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-045,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-045,standard,134.73,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-046,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-046,standard,377.35,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-047,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-047,standard,137.19,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-048,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-048,standard,133.38,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-049,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-049,standard,482.64,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-050,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-050,standard,24.86,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-051,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-051,standard,301.69,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-052,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-052,standard,163.43,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-053,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-053,standard,249.29,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-054,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-054,standard,167.88,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-055,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-055,standard,281.88,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-056,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-056,standard,351.2,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-057,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-057,standard,151.28,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-058,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-058,standard,414.95,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-059,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-059,standard,233.63,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-060,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-060,standard,393.37,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-061,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-061,standard,452.32,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-062,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-062,standard,405.37,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-063,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-063,standard,284.19,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-064,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-064,standard,301.37,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-065,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-065,standard,287.12,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-066,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-066,standard,97.28,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-067,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-067,standard,239.22,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-068,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-068,standard,158.26,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-069,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-069,standard,32.36,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-070,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-070,standard,370.68,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-071,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-071,standard,215.08,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-072,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-072,standard,291.24,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-073,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-073,standard,125.55,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-074,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-074,standard,318.84,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-075,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-075,standard,239.38,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-076,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-076,standard,258.66,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-077,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-077,standard,260.85,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-078,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-078,standard,59.88,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-079,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-079,standard,136.7,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-080,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-080,standard,315.53,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-081,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-081,standard,477.21,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-082,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-082,standard,406.96,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-083,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-083,standard,391.04,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-084,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-084,standard,425.94,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-085,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-085,standard,342.68,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-086,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-086,standard,492.7,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-087,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-087,standard,222.0,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-088,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-088,standard,110.22,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-089,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-089,standard,42.64,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-090,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-090,standard,443.43,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-091,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-091,standard,384.65,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-092,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-092,standard,346.68,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-093,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-093,standard,326.12,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-094,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-094,standard,272.15,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-095,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-095,standard,120.83,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-096,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-096,standard,435.52,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-097,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-097,standard,48.37,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-098,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-098,standard,128.27,governed/source,v1,1
REC-20260301-COMMERCE_ORDERS-099,2026-03-01,COMMERCE_ORDERS,COMMERCE_ORDERS-20260301-099,standard,405.51,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-000,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-000,standard,381.81,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-001,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-001,standard,288.24,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-002,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-002,standard,348.03,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-003,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-003,standard,233.49,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-004,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-004,standard,329.82,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-005,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-005,standard,328.47,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-006,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-006,standard,231.17,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-007,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-007,standard,434.58,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-008,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-008,standard,203.96,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-009,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-009,standard,350.67,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-010,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-010,standard,54.67,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-011,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-011,standard,320.98,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-012,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-012,standard,149.16,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-013,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-013,standard,301.79,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-014,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-014,standard,268.47,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-015,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-015,standard,256.44,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-016,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-016,standard,278.12,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-017,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-017,standard,47.1,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-018,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-018,standard,168.44,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-019,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-019,standard,114.55,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-020,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-020,standard,321.17,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-021,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-021,standard,469.43,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-022,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-022,standard,97.09,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-023,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-023,standard,336.75,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-024,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-024,standard,52.51,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-025,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-025,standard,272.88,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-026,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-026,standard,178.0,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-027,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-027,standard,182.9,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-028,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-028,standard,362.15,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-029,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-029,standard,411.65,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-030,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-030,standard,176.37,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-031,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-031,standard,188.06,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-032,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-032,standard,202.98,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-033,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-033,standard,44.56,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-034,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-034,standard,206.22,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-035,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-035,standard,221.8,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-036,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-036,standard,402.9,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-037,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-037,standard,490.3,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-038,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-038,standard,288.45,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-039,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-039,standard,99.12,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-040,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-040,standard,182.61,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-041,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-041,standard,338.52,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-042,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-042,standard,407.3,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-043,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-043,standard,198.77,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-044,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-044,standard,401.64,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-045,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-045,standard,71.96,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-046,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-046,standard,264.21,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-047,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-047,standard,357.55,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-048,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-048,standard,459.66,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-049,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-049,standard,391.81,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-050,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-050,standard,490.45,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-051,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-051,standard,300.31,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-052,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-052,standard,269.19,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-053,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-053,standard,223.21,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-054,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-054,standard,76.77,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-055,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-055,standard,227.75,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-056,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-056,standard,490.89,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-057,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-057,standard,148.43,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-058,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-058,standard,247.19,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-059,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-059,standard,289.84,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-060,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-060,standard,24.09,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-061,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-061,standard,356.42,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-062,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-062,standard,384.8,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-063,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-063,standard,236.05,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-064,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-064,standard,171.16,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-065,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-065,standard,232.36,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-066,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-066,standard,64.16,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-067,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-067,standard,217.6,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-068,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-068,standard,158.44,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-069,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-069,standard,26.6,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-070,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-070,standard,330.59,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-071,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-071,standard,114.46,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-072,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-072,standard,125.24,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-073,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-073,standard,473.67,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-074,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-074,standard,195.89,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-075,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-075,standard,498.18,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-076,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-076,standard,294.34,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-077,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-077,standard,431.65,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-078,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-078,standard,396.69,governed/source,v1,1
REC-20260301-CAMPAIGN_SPEND-079,2026-03-01,CAMPAIGN_SPEND,CAMPAIGN_SPEND-20260301-079,standard,291.09,governed/source,v1,1
