run_date,run_id,asset_id,rule_id,rule_name,quality_dimension,severity,observed_value,threshold,operator,status,affected_rows,owner
2026-03-07,RUN-20260307-CRM_LEADS,CRM_LEADS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-03-07,RUN-20260307-CRM_LEADS,CRM_LEADS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Revenue Analytics
2026-03-07,RUN-20260307-CRM_LEADS,CRM_LEADS,DQ-FRESH,Freshness lag,Timeliness,High,61.0,240.0,<=,PASS,0,Revenue Analytics
2026-03-07,RUN-20260307-CRM_LEADS,CRM_LEADS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002473,0.005,<=,PASS,0,Revenue Analytics
2026-03-07,RUN-20260307-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-03-07,RUN-20260307-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Analytics Engineering
2026-03-07,RUN-20260307-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-03-07,RUN-20260307-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Analytics Engineering
2026-03-07,RUN-20260307-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-FRESH,Freshness lag,Timeliness,High,101.0,240.0,<=,PASS,0,Analytics Engineering
2026-03-07,RUN-20260307-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.001624,0.005,<=,PASS,0,Analytics Engineering
2026-03-07,RUN-20260307-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Marketing Operations
2026-03-07,RUN-20260307-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Marketing Operations
2026-03-07,RUN-20260307-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Marketing Operations
2026-03-07,RUN-20260307-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Marketing Operations
2026-03-07,RUN-20260307-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-FRESH,Freshness lag,Timeliness,High,121.0,240.0,<=,PASS,0,Marketing Operations
2026-03-07,RUN-20260307-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.003142,0.005,<=,PASS,0,Marketing Operations
2026-03-08,RUN-20260308-WEB_EVENTS,WEB_EVENTS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Web Analytics
2026-03-08,RUN-20260308-WEB_EVENTS,WEB_EVENTS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Web Analytics
2026-03-08,RUN-20260308-WEB_EVENTS,WEB_EVENTS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Web Analytics
2026-03-08,RUN-20260308-WEB_EVENTS,WEB_EVENTS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Web Analytics
2026-03-08,RUN-20260308-WEB_EVENTS,WEB_EVENTS,DQ-FRESH,Freshness lag,Timeliness,High,147.0,240.0,<=,PASS,0,Web Analytics
2026-03-08,RUN-20260308-WEB_EVENTS,WEB_EVENTS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002829,0.005,<=,PASS,0,Web Analytics
2026-03-08,RUN-20260308-CRM_LEADS,CRM_LEADS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-03-08,RUN-20260308-CRM_LEADS,CRM_LEADS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Revenue Analytics
2026-03-08,RUN-20260308-CRM_LEADS,CRM_LEADS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-03-08,RUN-20260308-CRM_LEADS,CRM_LEADS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Revenue Analytics
2026-03-08,RUN-20260308-CRM_LEADS,CRM_LEADS,DQ-FRESH,Freshness lag,Timeliness,High,56.0,240.0,<=,PASS,0,Revenue Analytics
2026-03-08,RUN-20260308-CRM_LEADS,CRM_LEADS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002622,0.005,<=,PASS,0,Revenue Analytics
2026-03-08,RUN-20260308-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-03-08,RUN-20260308-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Analytics Engineering
2026-03-08,RUN-20260308-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-03-08,RUN-20260308-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Analytics Engineering
2026-03-08,RUN-20260308-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-FRESH,Freshness lag,Timeliness,High,122.0,240.0,<=,PASS,0,Analytics Engineering
2026-03-08,RUN-20260308-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002227,0.005,<=,PASS,0,Analytics Engineering
2026-03-08,RUN-20260308-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Marketing Operations
2026-03-08,RUN-20260308-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Marketing Operations
2026-03-08,RUN-20260308-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Marketing Operations
2026-03-08,RUN-20260308-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Marketing Operations
2026-03-08,RUN-20260308-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-FRESH,Freshness lag,Timeliness,High,76.0,240.0,<=,PASS,0,Marketing Operations
2026-03-08,RUN-20260308-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.001541,0.005,<=,PASS,0,Marketing Operations
2026-03-09,RUN-20260309-WEB_EVENTS,WEB_EVENTS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Web Analytics
2026-03-09,RUN-20260309-WEB_EVENTS,WEB_EVENTS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Web Analytics
2026-03-09,RUN-20260309-WEB_EVENTS,WEB_EVENTS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Web Analytics
2026-03-09,RUN-20260309-WEB_EVENTS,WEB_EVENTS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Web Analytics
2026-03-09,RUN-20260309-WEB_EVENTS,WEB_EVENTS,DQ-FRESH,Freshness lag,Timeliness,High,184.0,240.0,<=,PASS,0,Web Analytics
2026-03-09,RUN-20260309-WEB_EVENTS,WEB_EVENTS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002412,0.005,<=,PASS,0,Web Analytics
2026-03-09,RUN-20260309-CRM_LEADS,CRM_LEADS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-03-09,RUN-20260309-CRM_LEADS,CRM_LEADS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Revenue Analytics
2026-03-09,RUN-20260309-CRM_LEADS,CRM_LEADS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-03-09,RUN-20260309-CRM_LEADS,CRM_LEADS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Revenue Analytics
2026-03-09,RUN-20260309-CRM_LEADS,CRM_LEADS,DQ-FRESH,Freshness lag,Timeliness,High,135.0,240.0,<=,PASS,0,Revenue Analytics
2026-03-09,RUN-20260309-CRM_LEADS,CRM_LEADS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.000685,0.005,<=,PASS,0,Revenue Analytics
2026-03-09,RUN-20260309-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-03-09,RUN-20260309-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Analytics Engineering
2026-03-09,RUN-20260309-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-03-09,RUN-20260309-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Analytics Engineering
2026-03-09,RUN-20260309-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-FRESH,Freshness lag,Timeliness,High,57.0,240.0,<=,PASS,0,Analytics Engineering
2026-03-09,RUN-20260309-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002948,0.005,<=,PASS,0,Analytics Engineering
2026-03-09,RUN-20260309-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Marketing Operations
2026-03-09,RUN-20260309-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Marketing Operations
2026-03-09,RUN-20260309-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Marketing Operations
2026-03-09,RUN-20260309-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Marketing Operations
2026-03-09,RUN-20260309-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-FRESH,Freshness lag,Timeliness,High,144.0,240.0,<=,PASS,0,Marketing Operations
2026-03-09,RUN-20260309-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002403,0.005,<=,PASS,0,Marketing Operations
2026-03-10,RUN-20260310-WEB_EVENTS,WEB_EVENTS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Web Analytics
2026-03-10,RUN-20260310-WEB_EVENTS,WEB_EVENTS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Web Analytics
2026-03-10,RUN-20260310-WEB_EVENTS,WEB_EVENTS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Web Analytics
2026-03-10,RUN-20260310-WEB_EVENTS,WEB_EVENTS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Web Analytics
2026-03-10,RUN-20260310-WEB_EVENTS,WEB_EVENTS,DQ-FRESH,Freshness lag,Timeliness,High,88.0,240.0,<=,PASS,0,Web Analytics
2026-03-10,RUN-20260310-WEB_EVENTS,WEB_EVENTS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002067,0.005,<=,PASS,0,Web Analytics
2026-03-10,RUN-20260310-CRM_LEADS,CRM_LEADS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-03-10,RUN-20260310-CRM_LEADS,CRM_LEADS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Revenue Analytics
2026-03-10,RUN-20260310-CRM_LEADS,CRM_LEADS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-03-10,RUN-20260310-CRM_LEADS,CRM_LEADS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Revenue Analytics
2026-03-10,RUN-20260310-CRM_LEADS,CRM_LEADS,DQ-FRESH,Freshness lag,Timeliness,High,85.0,240.0,<=,PASS,0,Revenue Analytics
2026-03-10,RUN-20260310-CRM_LEADS,CRM_LEADS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.001012,0.005,<=,PASS,0,Revenue Analytics
2026-03-10,RUN-20260310-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-03-10,RUN-20260310-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Analytics Engineering
2026-03-10,RUN-20260310-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-03-10,RUN-20260310-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Analytics Engineering
2026-03-10,RUN-20260310-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-FRESH,Freshness lag,Timeliness,High,139.0,240.0,<=,PASS,0,Analytics Engineering
2026-03-10,RUN-20260310-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.001698,0.005,<=,PASS,0,Analytics Engineering
2026-03-10,RUN-20260310-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Marketing Operations
2026-03-10,RUN-20260310-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Marketing Operations
2026-03-10,RUN-20260310-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Marketing Operations
2026-03-10,RUN-20260310-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Marketing Operations
2026-03-10,RUN-20260310-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-FRESH,Freshness lag,Timeliness,High,135.0,240.0,<=,PASS,0,Marketing Operations
2026-03-10,RUN-20260310-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002559,0.005,<=,PASS,0,Marketing Operations
2026-03-11,RUN-20260311-WEB_EVENTS,WEB_EVENTS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Web Analytics
2026-03-11,RUN-20260311-WEB_EVENTS,WEB_EVENTS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Web Analytics
2026-03-11,RUN-20260311-WEB_EVENTS,WEB_EVENTS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Web Analytics
2026-03-11,RUN-20260311-WEB_EVENTS,WEB_EVENTS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Web Analytics
2026-03-11,RUN-20260311-WEB_EVENTS,WEB_EVENTS,DQ-FRESH,Freshness lag,Timeliness,High,98.0,240.0,<=,PASS,0,Web Analytics
2026-03-11,RUN-20260311-WEB_EVENTS,WEB_EVENTS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.000611,0.005,<=,PASS,0,Web Analytics
2026-03-11,RUN-20260311-CRM_LEADS,CRM_LEADS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-03-11,RUN-20260311-CRM_LEADS,CRM_LEADS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Revenue Analytics
2026-03-11,RUN-20260311-CRM_LEADS,CRM_LEADS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-03-11,RUN-20260311-CRM_LEADS,CRM_LEADS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Revenue Analytics
2026-03-11,RUN-20260311-CRM_LEADS,CRM_LEADS,DQ-FRESH,Freshness lag,Timeliness,High,169.0,240.0,<=,PASS,0,Revenue Analytics
2026-03-11,RUN-20260311-CRM_LEADS,CRM_LEADS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.000451,0.005,<=,PASS,0,Revenue Analytics
2026-03-11,RUN-20260311-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-03-11,RUN-20260311-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Analytics Engineering
2026-03-11,RUN-20260311-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-03-11,RUN-20260311-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Analytics Engineering
2026-03-11,RUN-20260311-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-FRESH,Freshness lag,Timeliness,High,135.0,240.0,<=,PASS,0,Analytics Engineering
2026-03-11,RUN-20260311-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.003038,0.005,<=,PASS,0,Analytics Engineering
2026-03-11,RUN-20260311-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Marketing Operations
2026-03-11,RUN-20260311-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Marketing Operations
2026-03-11,RUN-20260311-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Marketing Operations
2026-03-11,RUN-20260311-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Marketing Operations
2026-03-11,RUN-20260311-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-FRESH,Freshness lag,Timeliness,High,151.0,240.0,<=,PASS,0,Marketing Operations
2026-03-11,RUN-20260311-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.001565,0.005,<=,PASS,0,Marketing Operations
2026-03-12,RUN-20260312-WEB_EVENTS,WEB_EVENTS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Web Analytics
2026-03-12,RUN-20260312-WEB_EVENTS,WEB_EVENTS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Web Analytics
2026-03-12,RUN-20260312-WEB_EVENTS,WEB_EVENTS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Web Analytics
2026-03-12,RUN-20260312-WEB_EVENTS,WEB_EVENTS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Web Analytics
2026-03-12,RUN-20260312-WEB_EVENTS,WEB_EVENTS,DQ-FRESH,Freshness lag,Timeliness,High,158.0,240.0,<=,PASS,0,Web Analytics
2026-03-12,RUN-20260312-WEB_EVENTS,WEB_EVENTS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.003106,0.005,<=,PASS,0,Web Analytics
2026-03-12,RUN-20260312-CRM_LEADS,CRM_LEADS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-03-12,RUN-20260312-CRM_LEADS,CRM_LEADS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Revenue Analytics
2026-03-12,RUN-20260312-CRM_LEADS,CRM_LEADS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-03-12,RUN-20260312-CRM_LEADS,CRM_LEADS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Revenue Analytics
2026-03-12,RUN-20260312-CRM_LEADS,CRM_LEADS,DQ-FRESH,Freshness lag,Timeliness,High,73.0,240.0,<=,PASS,0,Revenue Analytics
2026-03-12,RUN-20260312-CRM_LEADS,CRM_LEADS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002934,0.005,<=,PASS,0,Revenue Analytics
2026-03-12,RUN-20260312-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-03-12,RUN-20260312-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Analytics Engineering
2026-03-12,RUN-20260312-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-03-12,RUN-20260312-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Analytics Engineering
2026-03-12,RUN-20260312-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-FRESH,Freshness lag,Timeliness,High,122.0,240.0,<=,PASS,0,Analytics Engineering
2026-03-12,RUN-20260312-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002609,0.005,<=,PASS,0,Analytics Engineering
2026-03-12,RUN-20260312-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Marketing Operations
2026-03-12,RUN-20260312-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Marketing Operations
2026-03-12,RUN-20260312-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Marketing Operations
2026-03-12,RUN-20260312-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Marketing Operations
2026-03-12,RUN-20260312-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-FRESH,Freshness lag,Timeliness,High,66.0,240.0,<=,PASS,0,Marketing Operations
2026-03-12,RUN-20260312-CAMPAIGN_SPEND,CAMPAIGN_SPEND,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.001492,0.005,<=,PASS,0,Marketing Operations
2026-03-13,RUN-20260313-WEB_EVENTS,WEB_EVENTS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Web Analytics
2026-03-13,RUN-20260313-WEB_EVENTS,WEB_EVENTS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Web Analytics
2026-03-13,RUN-20260313-WEB_EVENTS,WEB_EVENTS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Web Analytics
2026-03-13,RUN-20260313-WEB_EVENTS,WEB_EVENTS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Web Analytics
2026-03-13,RUN-20260313-WEB_EVENTS,WEB_EVENTS,DQ-FRESH,Freshness lag,Timeliness,High,58.0,240.0,<=,PASS,0,Web Analytics
2026-03-13,RUN-20260313-WEB_EVENTS,WEB_EVENTS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.000866,0.005,<=,PASS,0,Web Analytics
2026-03-13,RUN-20260313-CRM_LEADS,CRM_LEADS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-03-13,RUN-20260313-CRM_LEADS,CRM_LEADS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Revenue Analytics
2026-03-13,RUN-20260313-CRM_LEADS,CRM_LEADS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Revenue Analytics
2026-03-13,RUN-20260313-CRM_LEADS,CRM_LEADS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Revenue Analytics
2026-03-13,RUN-20260313-CRM_LEADS,CRM_LEADS,DQ-FRESH,Freshness lag,Timeliness,High,139.0,240.0,<=,PASS,0,Revenue Analytics
2026-03-13,RUN-20260313-CRM_LEADS,CRM_LEADS,DQ-RECON,Raw-to-dashboard variance,Reconciliation,Critical,0.002054,0.005,<=,PASS,0,Revenue Analytics
2026-03-13,RUN-20260313-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-UNIQUE,Business key uniqueness,Uniqueness,Critical,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-03-13,RUN-20260313-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-COMPLETE,Partition row coverage,Completeness,Critical,1.0,0.9,>=,PASS,0,Analytics Engineering
2026-03-13,RUN-20260313-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-VALID,Required type validity,Validity,High,0.0,0.0,<=,PASS,0,Analytics Engineering
2026-03-13,RUN-20260313-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-TAXONOMY,Unknown taxonomy rate,Consistency,High,0.0,0.01,<=,PASS,0,Analytics Engineering
2026-03-13,RUN-20260313-COMMERCE_ORDERS,COMMERCE_ORDERS,DQ-FRESH,Freshness lag,Timeliness,High,87.0,240.0,<=,PASS,0,Analytics Engineering
