month,sku_id,market,channel,forecast_locked_at,forecast_method,budget_units,budget_revenue_eur,forecast_basis_units,forecast_units,forecast_revenue_eur
2025-01,SKU-15,North,Convenience,2024-12-31,calendar_plan_v1_no_realized_demand,444,1969.23,417,420,1862.78
2025-01,SKU-15,North,Ecommerce,2024-12-31,calendar_plan_v1_no_realized_demand,435,1929.31,408,407,1805.13
2025-01,SKU-15,North,Grocery,2024-12-31,calendar_plan_v1_no_realized_demand,723,3206.65,692,697,3091.33
2025-01,SKU-15,North,Wholesale,2024-12-31,calendar_plan_v1_no_realized_demand,630,2794.18,599,603,2674.43
2025-01,SKU-15,South,Convenience,2024-12-31,calendar_plan_v1_no_realized_demand,386,1532.64,377,377,1496.9
2025-01,SKU-15,South,Ecommerce,2024-12-31,calendar_plan_v1_no_realized_demand,346,1373.81,346,339,1346.02
2025-01,SKU-15,South,Grocery,2024-12-31,calendar_plan_v1_no_realized_demand,630,2501.45,599,601,2386.31
2025-01,SKU-15,South,Wholesale,2024-12-31,calendar_plan_v1_no_realized_demand,541,2148.07,510,507,2013.07
2025-01,SKU-15,West,Convenience,2024-12-31,calendar_plan_v1_no_realized_demand,315,1290.64,315,314,1286.55
2025-01,SKU-15,West,Ecommerce,2024-12-31,calendar_plan_v1_no_realized_demand,284,1163.63,284,278,1139.04
2025-01,SKU-15,West,Grocery,2024-12-31,calendar_plan_v1_no_realized_demand,539,2208.43,508,503,2060.93
2025-01,SKU-15,West,Wholesale,2024-12-31,calendar_plan_v1_no_realized_demand,470,1925.72,439,435,1782.32
2025-01,SKU-16,Central,Convenience,2024-12-31,calendar_plan_v1_no_realized_demand,599,1782.62,568,571,1699.3
2025-01,SKU-16,Central,Ecommerce,2024-12-31,calendar_plan_v1_no_realized_demand,559,1663.58,528,525,1562.4
2025-01,SKU-16,Central,Grocery,2024-12-31,calendar_plan_v1_no_realized_demand,949,2824.22,918,925,2752.8
2025-01,SKU-16,Central,Wholesale,2024-12-31,calendar_plan_v1_no_realized_demand,825,2455.2,794,788,2345.09
2025-01,SKU-16,North,Convenience,2024-12-31,calendar_plan_v1_no_realized_demand,559,1746.76,528,536,1674.89
2025-01,SKU-16,North,Ecommerce,2024-12-31,calendar_plan_v1_no_realized_demand,528,1649.89,497,506,1581.15
2025-01,SKU-16,North,Grocery,2024-12-31,calendar_plan_v1_no_realized_demand,887,2771.7,856,849,2652.96
2025-01,SKU-16,North,Wholesale,2024-12-31,calendar_plan_v1_no_realized_demand,763,2384.22,732,730,2281.1
2025-01,SKU-16,South,Convenience,2024-12-31,calendar_plan_v1_no_realized_demand,479,1339.97,523,506,1415.5
2025-01,SKU-16,South,Ecommerce,2024-12-31,calendar_plan_v1_no_realized_demand,444,1242.06,417,411,1149.75
2025-01,SKU-16,South,Grocery,2024-12-31,calendar_plan_v1_no_realized_demand,763,2134.45,732,732,2047.73
2025-01,SKU-16,South,Wholesale,2024-12-31,calendar_plan_v1_no_realized_demand,665,1860.3,634,634,1773.58
2025-01,SKU-16,West,Convenience,2024-12-31,calendar_plan_v1_no_realized_demand,386,1114.27,377,371,1070.97
2025-01,SKU-16,West,Ecommerce,2024-12-31,calendar_plan_v1_no_realized_demand,346,998.81,346,347,1001.69
2025-01,SKU-16,West,Grocery,2024-12-31,calendar_plan_v1_no_realized_demand,661,1908.12,630,622,1795.54
2025-01,SKU-16,West,Wholesale,2024-12-31,calendar_plan_v1_no_realized_demand,572,1651.2,541,537,1550.17
2025-02,SKU-01,Central,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,884,1867.01,856,845,1784.64
2025-02,SKU-01,Central,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,828,1748.74,800,803,1695.94
2025-02,SKU-01,Central,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,1452,3066.62,1396,1409,2975.81
2025-02,SKU-01,Central,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,1252,2644.22,1196,1194,2521.73
2025-02,SKU-01,North,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,828,1836.17,800,809,1794.04
2025-02,SKU-01,North,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,772,1711.99,744,747,1656.55
2025-02,SKU-01,North,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,1344,2980.45,1288,1279,2836.31
2025-02,SKU-01,North,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,1164,2581.29,1112,1112,2465.97
2025-02,SKU-01,South,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,716,1421.46,688,688,1365.87
2025-02,SKU-01,South,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,680,1349.99,652,645,1280.51
2025-02,SKU-01,South,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,1164,2310.87,1112,1121,2225.5
2025-02,SKU-01,South,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,992,1969.4,964,970,1925.72
2025-02,SKU-01,West,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,600,1229.18,572,573,1173.87
2025-02,SKU-01,West,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,571,1169.77,543,541,1108.31
2025-02,SKU-01,West,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,964,1974.89,936,933,1911.38
2025-02,SKU-01,West,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,844,1729.05,816,813,1665.54
2025-02,SKU-02,Central,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,1040,1797.12,1004,1016,1755.65
2025-02,SKU-02,Central,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,964,1665.79,936,946,1634.69
2025-02,SKU-02,Central,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,1694,2927.23,1630,1626,2809.73
2025-02,SKU-02,Central,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,1480,2557.44,1424,1403,2424.38
2025-02,SKU-02,North,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,964,1749.08,936,935,1696.46
2025-02,SKU-02,North,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,908,1647.48,880,883,1602.12
2025-02,SKU-02,North,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,1572,2852.24,1516,1516,2750.63
2025-02,SKU-02,North,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,1368,2482.1,1312,1301,2360.53
2025-02,SKU-02,South,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,828,1344.94,800,797,1294.58
2025-02,SKU-02,South,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,788,1279.96,760,759,1232.86
2025-02,SKU-02,South,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,1368,2222.07,1312,1331,2161.97
2025-02,SKU-02,South,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,1192,1936.19,1140,1131,1837.11
2025-02,SKU-02,West,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,708,1186.72,680,669,1121.35
2025-02,SKU-02,West,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,664,1112.97,636,637,1067.71
2025-02,SKU-02,West,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,1164,1951.05,1112,1103,1848.8
2025-02,SKU-02,West,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,992,1662.75,964,966,1619.17
2025-02,SKU-03,Central,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,736,1837.06,708,707,1764.67
2025-02,SKU-03,Central,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,681,1699.78,653,655,1634.88
2025-02,SKU-03,Central,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,1192,2975.23,1140,1144,2855.42
2025-02,SKU-03,Central,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,1028,2565.89,992,998,2491.01
2025-02,SKU-03,North,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,680,1782.14,652,650,1703.52
2025-02,SKU-03,North,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,648,1698.28,620,630,1651.1
2025-02,SKU-03,North,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,1092,2861.91,1056,1049,2749.22
2025-02,SKU-03,North,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,944,2474.04,916,923,2419.0
2025-02,SKU-03,South,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,596,1398.36,568,575,1349.09
2025-02,SKU-03,South,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,560,1313.89,532,535,1255.24
2025-02,SKU-03,South,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,945,2217.2,917,910,2135.08
2025-02,SKU-03,South,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,828,1942.69,800,809,1898.11
2025-02,SKU-03,West,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,504,1220.24,476,476,1152.45
2025-02,SKU-03,West,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,476,1152.45,448,442,1070.14
2025-02,SKU-03,West,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,800,1936.9,772,779,1886.05
2025-02,SKU-03,West,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,704,1704.47,676,677,1639.1
2025-02,SKU-04,Central,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,680,1762.56,652,645,1671.84
2025-02,SKU-04,Central,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,644,1669.25,616,617,1599.26
2025-02,SKU-04,Central,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,1092,2830.46,1056,1049,2719.01
2025-02,SKU-04,Central,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,943,2444.26,915,915,2371.68
2025-02,SKU-04,North,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,633,1722.77,605,601,1635.68
2025-02,SKU-04,North,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,596,1622.07,568,570,1551.31
2025-02,SKU-04,North,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,1028,2797.8,992,991,2697.11
2025-02,SKU-04,North,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,884,2405.89,856,870,2367.79
2025-02,SKU-04,South,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,544,1325.45,516,514,1252.35
2025-02,SKU-04,South,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,516,1257.22,488,491,1196.31
2025-02,SKU-04,South,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,884,2153.85,856,862,2100.25
2025-02,SKU-04,South,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,767,1868.78,739,741,1805.43
2025-02,SKU-04,West,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,476,1196.78,448,452,1136.44
2025-02,SKU-04,West,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,448,1126.38,420,425,1068.55
2025-02,SKU-04,West,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,744,1870.59,716,716,1800.2
2025-02,SKU-04,West,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,652,1639.28,624,625,1571.4
2025-02,SKU-05,Central,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,628,2290.94,600,603,2199.74
2025-02,SKU-05,Central,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,596,2174.21,568,564,2057.47
2025-02,SKU-05,Central,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,1014,3699.07,978,978,3567.74
2025-02,SKU-05,Central,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,880,3210.24,852,847,3089.86
2025-02,SKU-05,North,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,596,2282.92,568,570,2183.33
2025-02,SKU-05,North,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,544,2083.74,516,518,1984.15
2025-02,SKU-05,North,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,936,3585.25,908,915,3504.82
2025-02,SKU-05,North,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,816,3125.61,788,784,3003.03
2025-02,SKU-05,South,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,516,1769.43,621,616,2112.34
2025-02,SKU-05,South,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,488,1673.41,460,459,1573.97
2025-02,SKU-05,South,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,816,2798.16,788,795,2726.15
2025-02,SKU-05,South,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,708,2427.82,680,669,2294.08
2025-02,SKU-05,West,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,432,1528.66,404,406,1436.66
2025-02,SKU-05,West,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,400,1415.42,376,376,1330.5
2025-02,SKU-05,West,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,688,2434.53,660,659,2331.91
2025-02,SKU-05,West,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,600,2123.14,572,576,2038.21
2025-02,SKU-06,Central,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,572,2525.95,544,540,2384.64
2025-02,SKU-06,Central,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,544,2402.3,516,514,2269.82
2025-02,SKU-06,Central,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,936,4133.38,908,908,4009.73
2025-02,SKU-06,Central,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,800,3532.8,772,782,3453.31
2025-02,SKU-06,North,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,544,2522.42,516,515,2387.95
2025-02,SKU-06,North,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,516,2392.59,488,490,2272.03
2025-02,SKU-06,North,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,856,3969.1,828,823,3816.09
2025-02,SKU-06,North,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,744,3449.78,815,822,3811.45
2025-02,SKU-06,South,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,476,1975.9,448,444,1843.06
2025-02,SKU-06,South,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,448,1859.67,420,422,1751.74
2025-02,SKU-06,South,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,744,3088.37,716,700,2905.73
2025-02,SKU-06,South,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,652,2706.48,624,621,2577.8
2025-02,SKU-06,West,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,395,1691.99,371,366,1567.77
2025-02,SKU-06,West,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,356,1524.93,348,348,1490.66
2025-02,SKU-06,West,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,635,2720.04,607,602,2578.68
2025-02,SKU-06,West,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,547,2343.09,519,519,2223.15
2025-02,SKU-07,Central,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,532,2145.02,504,506,2040.19
2025-02,SKU-07,Central,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,504,2032.13,476,473,1907.14
2025-02,SKU-07,Central,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,852,3435.26,824,820,3306.24
2025-02,SKU-07,Central,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,736,2967.55,708,708,2854.66
2025-02,SKU-07,North,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,488,2066.0,460,454,1922.05
2025-02,SKU-07,North,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,460,1947.46,432,432,1828.92
2025-02,SKU-07,North,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,792,3353.01,764,770,3259.87
2025-02,SKU-07,North,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,680,2878.85,652,647,2739.14
2025-02,SKU-07,South,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,432,1637.31,404,406,1538.77
2025-02,SKU-07,South,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,400,1516.03,376,375,1421.28
2025-02,SKU-07,South,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,680,2577.25,652,658,2493.87
2025-02,SKU-07,South,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,596,2258.89,568,578,2190.67
2025-02,SKU-07,West,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,348,1361.04,409,408,1595.7
2025-02,SKU-07,West,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,312,1220.24,312,309,1208.51
2025-02,SKU-07,West,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,572,2237.11,544,550,2151.07
2025-02,SKU-07,West,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,505,1975.08,477,477,1865.57
2025-02,SKU-08,Central,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,485,2281.44,457,461,2168.54
2025-02,SKU-08,Central,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,452,2126.21,424,426,2003.9
2025-02,SKU-08,Central,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,764,3593.86,736,743,3495.07
2025-02,SKU-08,Central,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,664,3123.46,636,624,2935.3
2025-02,SKU-08,North,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,452,2232.52,424,427,2109.04
2025-02,SKU-08,North,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,424,2094.22,396,397,1960.86
2025-02,SKU-08,North,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,708,3496.95,680,675,3333.96
2025-02,SKU-08,North,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,624,3082.06,596,600,2963.52
2025-02,SKU-08,South,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,392,1733.33,368,363,1605.1
2025-02,SKU-08,South,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,348,1538.77,340,337,1490.13
2025-02,SKU-08,South,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,624,2759.18,596,598,2644.21
2025-02,SKU-08,South,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,542,2396.59,514,512,2263.94
2025-02,SKU-08,West,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,312,1423.62,312,309,1409.93
2025-02,SKU-08,West,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,284,1295.86,284,286,1304.98
2025-02,SKU-08,West,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,524,2390.95,569,568,2591.72
2025-02,SKU-08,West,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,460,2098.92,432,428,1952.91
2025-02,SKU-09,Central,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,1192,1945.34,1140,1142,1863.74
2025-02,SKU-09,Central,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,1092,1782.14,1056,1063,1734.82
2025-02,SKU-09,Central,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,1925,3141.6,1845,1865,3043.68
2025-02,SKU-09,Central,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,1644,2683.01,1588,1563,2550.82
2025-02,SKU-09,North,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,1092,1871.25,1056,1070,1833.55
2025-02,SKU-09,North,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,1028,1761.58,992,988,1693.04
2025-02,SKU-09,North,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,1772,3036.5,1708,1712,2933.68
2025-02,SKU-09,North,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,1536,2632.09,1480,1481,2537.84
2025-02,SKU-09,South,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,936,1435.9,908,906,1389.88
2025-02,SKU-09,South,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,882,1353.06,854,845,1296.3
2025-02,SKU-09,South,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,1536,2356.35,1480,1466,2248.96
2025-02,SKU-09,South,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,1332,2043.39,1276,1281,1965.16
2025-02,SKU-09,West,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,800,1266.43,772,771,1220.52
2025-02,SKU-09,West,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,744,1177.78,716,718,1136.62
2025-02,SKU-09,West,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,1304,2064.28,1248,1254,1985.13
2025-02,SKU-09,West,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,1136,1798.33,1084,1087,1720.76
2025-02,SKU-10,Central,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,800,2227.2,772,773,2152.03
2025-02,SKU-10,Central,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,764,2126.98,736,734,2043.46
2025-02,SKU-10,Central,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,1325,3688.8,1269,1275,3549.6
2025-02,SKU-10,Central,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,1138,3168.19,1086,1078,3001.15
2025-02,SKU-10,North,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,747,2183.63,719,718,2098.86
2025-02,SKU-10,North,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,708,2069.63,680,678,1981.93
2025-02,SKU-10,North,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,1227,3586.77,1171,1171,3423.07
2025-02,SKU-10,North,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,1056,3086.9,1020,1041,3043.05
2025-02,SKU-10,South,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,652,1706.26,624,634,1659.15
2025-02,SKU-10,South,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,624,1632.98,596,599,1567.56
2025-02,SKU-10,South,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,1056,2763.51,1020,1014,2653.6
2025-02,SKU-10,South,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,908,2376.2,880,874,2287.22
2025-02,SKU-10,West,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,560,1512.27,532,533,1439.36
2025-02,SKU-10,West,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,516,1393.45,488,488,1317.83
2025-02,SKU-10,West,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,884,2387.22,856,848,2290.01
2025-02,SKU-10,West,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,772,2084.77,744,752,2030.76
2025-02,SKU-11,Central,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,708,2242.94,680,693,2195.42
2025-02,SKU-11,Central,Ecommerce,2025-01-31,calendar_plan_v1_no_realized_demand,664,2103.55,636,622,1970.5
2025-02,SKU-11,Central,Grocery,2025-01-31,calendar_plan_v1_no_realized_demand,1164,3687.55,1112,1137,3602.02
2025-02,SKU-11,Central,Wholesale,2025-01-31,calendar_plan_v1_no_realized_demand,983,3114.14,955,953,3019.1
2025-02,SKU-11,North,Convenience,2025-01-31,calendar_plan_v1_no_realized_demand,652,2168.81,624,628,2088.98
